epoch,likelihood,decodingST,decodingTS
180,"[[-8967.1337890625, -221.90771484375, -2146.157470703125], [-7871.62451171875, -73.50726318359375, -1385.5650634765625], [-7951.76123046875, -143.0273895263672, -1625.4654541015625], [-6909.8515625, -90.29021453857422, -1413.12158203125], [-10471.3291015625, -215.27639770507812, -2354.744873046875]]","[[0.06982177295792763, 0.0005622338366911287, 0.045739556960539905], [0.06800148690875146, 3.7506798324939436e-05, 0.033889815435919186], [0.06724642813733585, 0.011463946617550335, 0.052172676417340004], [0.11453795192839096, 0.01365736470594279, 0.10066244075465755], [0.05372669094931297, 0.0060125896650475566, 0.02975498020849616]]","[[0.09449193972210894, 0.27235209103338404, 0.15480541687803906], [0.10198461725219479, 0.27265529688499024, 0.17156532583495254], [0.09854883722732372, 0.204353768895294, 0.1581105641909846], [0.09902903366282666, 0.248321539447773, 0.16127095174352776], [0.08523191711934336, 0.1848111431985403, 0.1372142304612958]]"
181,"[[-8930.060546875, -220.57579040527344, -2135.303466796875], [-7852.2314453125, -73.35713958740234, -1382.2135009765625], [-7927.22265625, -142.6041259765625, -1619.9658203125], [-6888.56787109375, -89.9234390258789, -1408.1890869140625], [-10438.8818359375, -214.36383056640625, -2346.66748046875]]","[[0.06934077981456276, 0.0006187166229014174, 0.04599563139916625], [0.0681122836163609, 7.33244022717488e-05, 0.03354359148299178], [0.0677083182346839, 0.0112311147961887, 0.052725099498239], [0.11494575807814023, 0.013706838964352118, 0.10036430201939879], [0.054378158335059594, 0.006108306830643312, 0.02923697244443197]]","[[0.09431750524409543, 0.272576425722, 0.15474848619964954], [0.10390485876276702, 0.2730201467150606, 0.1734587435348254], [0.09883638250470474, 0.2034055860469755, 0.1574303194098824], [0.10019476514781646, 0.2463066114749849, 0.16264986423168198], [0.08444306123766546, 0.1846952466477869, 0.13581082428163838]]"
182,"[[-8893.162109375, -219.249267578125, -2124.497802734375], [-7832.9453125, -73.20922088623047, -1378.8994140625], [-7902.87646484375, -142.18919372558594, -1614.55908203125], [-6866.92333984375, -90.04087829589844, -1405.294189453125], [-10406.5947265625, -213.45437622070312, -2338.631591796875]]","[[0.07028311843526384, 0.0004979539449723197, 0.046191983508210396], [0.06759811211999549, 5.164276163105662e-06, 0.03415266409408527], [0.06715483597024333, 0.011016395168147793, 0.05204602774724175], [0.11452576757793317, 0.01336991674870241, 0.10071089045283393], [0.05375832199698619, 0.005854898966402482, 0.029154081626643503]]","[[0.09399399479332345, 0.27250688213009583, 0.15514654121517826], [0.10279916548839828, 0.272841317095713, 0.17277022915177503], [0.09837864354685223, 0.2036682084159946, 0.15666593817002356], [0.10103443461530079, 0.24811788100237883, 0.16275983135406888], [0.08491154805387814, 0.18394381068695165, 0.13650797430671224]]"
183,"[[-8856.419921875, -217.93121337890625, -2113.744873046875], [-7813.5556640625, -73.0583267211914, -1375.5513916015625], [-7878.646484375, -141.77737426757812, -1609.1751708984375], [-6845.314453125, -89.666259765625, -1400.1287841796875], [-10374.4033203125, -212.54901123046875, -2330.6103515625]]","[[0.07051368576241002, 0.000498129004981789, 0.045960189690293404], [0.06775777406056746, 3.741501162684041e-05, 0.03400868837892042], [0.06756592208683028, 0.010345666661644833, 0.05311932905739485], [0.11425612304652989, 0.013763532194910262, 0.1011465507615281], [0.05408917446146977, 0.006041959812571051, 0.029620344341301074]]","[[0.09654156983703428, 0.27253842275499573, 0.15393558232946514], [0.10161714893515292, 0.27262576375040715, 0.17151263828777275], [0.09823389110175014, 0.20359228901716264, 0.15800202105151948], [0.10028378829814111, 0.2473542452050171, 0.1616876150110662], [0.08522364945947723, 0.1843209031895464, 0.1349102642181229]]"
184,"[[-8819.8466796875, -216.61875915527344, -2103.0380859375], [-7794.35546875, -72.91004943847656, -1372.2203369140625], [-7854.4609375, -141.4816131591797, -1604.119873046875], [-6823.8505859375, -89.50587463378906, -1395.48876953125], [-10342.345703125, -211.6457061767578, -2322.625732421875]]","[[0.06953053877607154, 0.0006005842869198344, 0.045806038514192966], [0.0677476272080656, 3.7323588061799304e-05, 0.033689715009911456], [0.06748235217016378, 0.011013276775463625, 0.05247193982981209], [0.11469248122339946, 0.014092567902646975, 0.10110565646688265], [0.05392954472344345, 0.006005383379875481, 0.02914846143893407]]","[[0.09469053899902058, 0.2723411268472949, 0.15367138775881817], [0.10285073444805827, 0.2726098639178647, 0.17137256780639123], [0.09825914197452429, 0.20230630903215777, 0.1569382217608539], [0.09928525924001269, 0.24701436798202506, 0.16194810326175615], [0.08609773821006485, 0.1839621934434438, 0.13812313651437713]]"
185,"[[-8783.0830078125, -215.3794708251953, -2092.952880859375], [-7775.1787109375, -72.76344299316406, -1368.928955078125], [-7830.42578125, -141.07533264160156, -1598.7930908203125], [-6802.94775390625, -89.11988067626953, -1390.4071044921875], [-10310.3544921875, -210.7454071044922, -2314.64892578125]]","[[0.07011114214466886, 0.0005125603769169173, 0.045404901908930984], [0.06773834033555418, 7.408464529658965e-05, 0.03389623997458472], [0.06670015936954934, 0.010953209568704231, 0.0525374005418327], [0.11480438700387759, 0.013252200608130378, 0.10103285712951493], [0.05335026642718927, 0.005687034840331157, 0.029020073931198997]]","[[0.09290033282874206, 0.2726706724819472, 0.1523147928685852], [0.10305648852250447, 0.27279695047848823, 0.1713852935828287], [0.09882963371261921, 0.2027957715057967, 0.1574192120039153], [0.10011867675350539, 0.24612767738096994, 0.16343439493108303], [0.08564064401291523, 0.1837766537522847, 0.13752616459509323]]"
186,"[[-8746.8486328125, -214.08139038085938, -2082.3505859375], [-7756.05126953125, -72.61647033691406, -1365.6187744140625], [-7806.474609375, -140.64151000976562, -1593.4229736328125], [-6780.60693359375, -88.93130493164062, -1386.038818359375], [-10278.4765625, -209.84988403320312, -2306.711669921875]]","[[0.07064181901541501, 0.00047892947939691166, 0.045811064527658034], [0.06799746371058608, 3.64883611648213e-06, 0.03380301379211872], [0.06731689657564284, 0.010538625500157507, 0.05180002156681031], [0.1143808436836651, 0.013169730846101025, 0.10150298473247493], [0.053832143703251394, 0.005355562461297335, 0.029150892263154825]]","[[0.09495051764033027, 0.2725859530456493, 0.1553590713516326], [0.10191585626980705, 0.2727016858100602, 0.17206512203595764], [0.09809847348349629, 0.20216140217206358, 0.15705281046515976], [0.0995089926325262, 0.2483216923501469, 0.16212268182807324], [0.08497734485542867, 0.18386519425291242, 0.13651801557837986]]"
187,"[[-8710.7666015625, -212.79090881347656, -2071.79248046875], [-7736.95166015625, -72.4721450805664, -1362.3253173828125], [-7782.46435546875, -140.21575927734375, -1588.076416015625], [-6759.84765625, -88.5504379272461, -1381.0174560546875], [-10245.69921875, -208.74549865722656, -2297.155029296875]]","[[0.06929653576035436, 0.0005349369814774455, 0.04598871851918199], [0.0672481354359862, 7.238752889871104e-05, 0.034359052123533], [0.06781868800759361, 0.0102983600058954, 0.05145796505106699], [0.11477026875021083, 0.012982833014462403, 0.10108049764893463], [0.05384573125911065, 0.005443593812848904, 0.02897926448846201]]","[[0.09356250119856602, 0.2727239317565715, 0.15357412875580517], [0.1014714580522453, 0.2727489066417416, 0.1720614423649115], [0.09787929142652582, 0.2030308242533808, 0.15789808926885104], [0.10089098267507707, 0.24736816878426052, 0.16359465094338474], [0.08509398357486299, 0.18396096102003182, 0.13694500226173897]]"
188,"[[-8675.9384765625, -211.55262756347656, -2060.967041015625], [-7717.9892578125, -72.32549285888672, -1359.03173828125], [-7759.2431640625, -139.99319458007812, -1583.361083984375], [-6738.88330078125, -88.21195220947266, -1376.16162109375], [-10214.03125, -207.85350036621094, -2289.24169921875]]","[[0.0699574695012605, 0.0004652170345775356, 0.04615758007439861], [0.06809909880501276, 3.717867672442131e-05, 0.034367215751906426], [0.0677065601564378, 0.010413237343123324, 0.05236506877190909], [0.114656459121812, 0.013452894836834152, 0.10113326202223338], [0.05410005775892029, 0.005367908285545991, 0.029455674357255966]]","[[0.09437636164999957, 0.27274036718431854, 0.1535556501838371], [0.10220397797971684, 0.27263956973139447, 0.17114491529332163], [0.09797571058734422, 0.2027331344833677, 0.1568051196556252], [0.09795589104975284, 0.24874606450279352, 0.16293996977248765], [0.08423822517554683, 0.18410379220335565, 0.13669042590689676]]"
189,"[[-8640.3134765625, -210.28912353515625, -2050.612548828125], [-7699.06591796875, -72.18732452392578, -1355.7606201171875], [-7735.80126953125, -139.5546417236328, -1578.0145263671875], [-6717.29345703125, -87.9666976928711, -1371.6202392578125], [-10179.970703125, -206.83468627929688, -2279.995849609375]]","[[0.0695047508295488, 0.0006181752384073119, 0.04558440999791779], [0.06773143193450212, 7.290412661070421e-05, 0.033967405625483796], [0.06731866583931999, 0.010200299051943404, 0.05190161585749287], [0.11462748851608358, 0.013933598690355877, 0.10123264448584389], [0.053589836950654536, 0.005271110624427044, 0.029740956430672434]]","[[0.09486820729579235, 0.27270004436622364, 0.1545474458464813], [0.10199169487231471, 0.2728078523048212, 0.1725831061522164], [0.09878234261724674, 0.20277689301263616, 0.15686042023696573], [0.09846878603242792, 0.24780463601878724, 0.16414781606649367], [0.08494282835542512, 0.18289213461196616, 0.13726380714814568]]"
190,"[[-8604.6484375, -209.02391052246094, -2040.216552734375], [-7680.1025390625, -72.05323791503906, -1352.4613037109375], [-7712.1533203125, -139.1086883544922, -1572.70703125], [-6696.2158203125, -87.59940338134766, -1366.63427734375], [-10148.4609375, -205.94918823242188, -2272.13671875]]","[[0.06960866454547467, 0.0005259901505770573, 0.04478849757333035], [0.06796703422349358, 7.358200554595741e-05, 0.033555842954782616], [0.06768445793188296, 0.010349437791591318, 0.05219336748467697], [0.11493237163078589, 0.013910363863562066, 0.10108556956291646], [0.05377507729663553, 0.004910444710373392, 0.029410913861293388]]","[[0.09376124508865535, 0.27246697403015085, 0.15435128191061548], [0.1021144910657352, 0.2725307517980369, 0.17136083649579048], [0.09963908685120036, 0.20293889016128086, 0.1588797559179143], [0.09868589343736203, 0.2481359019718329, 0.16220038920913507], [0.0843684195624818, 0.183648472819182, 0.13627653754803118]]"
191,"[[-8569.119140625, -207.76869201660156, -2029.8802490234375], [-7662.24462890625, -72.74189758300781, -1348.6033935546875], [-7690.685546875, -139.52334594726562, -1571.6744384765625], [-6675.4541015625, -87.31818389892578, -1362.0498046875], [-10117.16796875, -205.06851196289062, -2264.3203125]]","[[0.0697798460261913, 0.0005551603764548818, 0.04524461298074646], [0.0679023570256739, 7.334600069196465e-06, 0.034274176863093295], [0.06734223258211784, 0.010809620499064719, 0.05307242076174132], [0.11446142776666951, 0.01429639792254907, 0.10117208970125208], [0.05400644389799982, 0.00486696535186197, 0.02967621120264227]]","[[0.09399937675504606, 0.2728080463303286, 0.15287032004217382], [0.10102336375415097, 0.27254573941284743, 0.17031710050563562], [0.09691714153598119, 0.20028968952431264, 0.15844780181414742], [0.09897432517085644, 0.24757402906336085, 0.1633035730017137], [0.08550547167036468, 0.18303735062252202, 0.1358782840360655]]"
192,"[[-8533.798828125, -206.5148468017578, -2019.5772705078125], [-7643.47265625, -72.5895767211914, -1345.4129638671875], [-7667.21337890625, -139.0620880126953, -1566.3338623046875], [-6654.830078125, -86.95896911621094, -1357.1561279296875], [-10085.9453125, -204.19163513183594, -2256.50830078125]]","[[0.06890367120238729, 0.0006843479234200735, 0.04563976807624299], [0.06832571343283121, 3.732849971851354e-05, 0.03463318879413603], [0.06795549131429351, 0.01046474923792724, 0.05282993906300243], [0.11433363891010603, 0.014203914982779153, 0.10142041814625691], [0.0544198587619371, 0.005227165904604502, 0.029642642439282375]]","[[0.09426229823191606, 0.27253508558199885, 0.1531246044465822], [0.10223833076768322, 0.2727320572539047, 0.1723708673885683], [0.09771484927609311, 0.19971121516969717, 0.15840736406370004], [0.1003313956571275, 0.24684040936162113, 0.16348352780590114], [0.08489881600991728, 0.18282773979257982, 0.13684956754033914]]"
193,"[[-8498.6455078125, -205.2695770263672, -2009.338623046875], [-7624.81201171875, -72.44583892822266, -1342.1993408203125], [-7643.9140625, -138.92062377929688, -1562.0233154296875], [-6634.47216796875, -86.59551239013672, -1352.288330078125], [-10053.765625, -203.2461395263672, -2247.65478515625]]","[[0.07027226863840925, 0.0005395335191855536, 0.04484188705371483], [0.06823804575107968, 7.26000291659763e-05, 0.03472038753562296], [0.06795585871294287, 0.010712991522486765, 0.05322581569735976], [0.11476176719220674, 0.01337712906657856, 0.10089110017616766], [0.05322177163860276, 0.005300077129230086, 0.029959277495345955]]","[[0.09405747236220695, 0.27252126185945297, 0.15509387816152342], [0.102002121616115, 0.27254915741787766, 0.1710496351247401], [0.09859333470933414, 0.20148301512632077, 0.15927021867319885], [0.09913823242245415, 0.24626432925334257, 0.16229245485358787], [0.08433818613436793, 0.18277765400252136, 0.13640006837578533]]"
194,"[[-8463.65234375, -204.0280303955078, -1999.129150390625], [-7606.09423828125, -72.301025390625, -1338.9744873046875], [-7628.1357421875, -143.4921875, -1573.618896484375], [-6616.2763671875, -86.79701232910156, -1349.895263671875], [-10022.75, -202.3842010498047, -2239.924072265625]]","[[0.0702168469812572, 0.0005430624392323933, 0.04563503035575501], [0.0675095222482462, 3.7995680533399007e-05, 0.035474334548980094], [0.06800480737270427, 0.012126479142184328, 0.053569822958457435], [0.11424479873682668, 0.014909445566053569, 0.10040712306729999], [0.0541065499393919, 0.004753320243686894, 0.029460188334849605]]","[[0.09445667485661746, 0.2724403083304719, 0.15333612988030063], [0.10275771365953121, 0.2726894672040623, 0.17099762269284352], [0.0992985516607863, 0.20064914727624078, 0.157088351273066], [0.10021871765924178, 0.24565387634324617, 0.16357643637621652], [0.08493822896666225, 0.18286276590337372, 0.1376136745598733]]"
195,"[[-8428.822265625, -202.7954559326172, -1988.987548828125], [-7587.54052734375, -72.15870666503906, -1335.785400390625], [-7604.3173828125, -143.05050659179688, -1568.2264404296875], [-6595.6416015625, -86.38842010498047, -1344.618408203125], [-9991.89453125, -201.51141357421875, -2232.191650390625]]","[[0.06923292830619417, 0.0004996253738309303, 0.044705854940575045], [0.06752303926187474, 7.480778613436905e-06, 0.034347270862127306], [0.06828197335263288, 0.012191849790779575, 0.05367263171734391], [0.11457914798309753, 0.013678217576222913, 0.10113538781998889], [0.053218008440080615, 0.005056675666449032, 0.02960288019679275]]","[[0.09442807526145502, 0.2723278212748929, 0.15307348957494812], [0.10194262275288882, 0.2724620332524367, 0.1720152503200369], [0.09844440539923274, 0.20132384862640412, 0.15914005989656038], [0.09958502596665407, 0.24651723048302004, 0.16206549815297916], [0.08475166182839002, 0.18303955103373362, 0.13633809913729075]]"
196,"[[-8394.14453125, -201.5669403076172, -1978.8765869140625], [-7569.02880859375, -72.01959991455078, -1332.6240234375], [-7580.6728515625, -142.5842742919922, -1562.76025390625], [-6574.78466796875, -86.05802154541016, -1339.873779296875], [-9958.3623046875, -200.6775665283203, -2223.276611328125]]","[[0.0690203244638141, 0.0006437324799307873, 0.04545535835425364], [0.06802116572522164, 6.945926528803511e-05, 0.03480719207053682], [0.06786945223247842, 0.012658641474726139, 0.054071169158408504], [0.11467429595755534, 0.013678923757634241, 0.10116037022455518], [0.05507425613272015, 0.004458059471698603, 0.028646350245210808]]","[[0.09408132917350522, 0.27235546676543365, 0.1530824543579901], [0.10342183345779325, 0.2724458447966534, 0.17011292763648617], [0.09912616708020705, 0.20062512614545816, 0.1570614174707105], [0.09984553007211083, 0.24629902912699317, 0.16263240296192893], [0.08480424151574491, 0.1814720643933266, 0.1374161041197575]]"
