epoch,likelihood,decodingST,decodingTS
20,"[[-2.5256006717681885, -2.7572972774505615, -3.6291797161102295], [-2.5255939960479736, -2.757758378982544, -3.629573345184326], [-2.523940324783325, -2.7562472820281982, -3.6294286251068115], [-2.525533676147461, -2.7580478191375732, -3.6301381587982178], [-8.712660789489746, -7.664987087249756, -3.7779908180236816]]","[[8.889251429033014e-08, 8.889473316619325e-08, 8.889258234959074e-08], [8.8891275131891e-08, 8.890252646896509e-08, 8.889387967009188e-08], [8.889765174124417e-08, 8.8891762059959e-08, 8.890546698199679e-08], [8.889648414640645e-08, 8.889086559215358e-08, 8.89078913218424e-08], [0.03647523996549076, 0.03698500657798078, 0.025682703135609355]]","[[0.12458996944266382, 0.16384008659848467, 0.24082312915384038], [0.13644538477027449, 0.16376114499349106, 0.2414408710547846], [0.1393774532599343, 0.16455838738293352, 0.24394917435102753], [0.13675549882805518, 0.16785138277756342, 0.2418676494336986], [0.08484001093322716, 0.11283858238180818, 0.16206268045669167]]"
21,"[[-2.5266897678375244, -2.757880926132202, -3.629815101623535], [-2.52463960647583, -2.7568752765655518, -3.629476308822632], [-2.5242228507995605, -2.7588717937469482, -3.630833625793457], [-2.5239202976226807, -2.7573413848876953, -3.629808187484741], [-8.712828636169434, -7.662460803985596, -3.7781319618225098]]","[[8.889454715721634e-08, 8.889240513245433e-08, 8.889414961878523e-08], [8.891452448477884e-08, 8.889571550517515e-08, 8.889141100472413e-08], [8.889897749948792e-08, 8.889044474333541e-08, 8.889685554395334e-08], [8.890214862097282e-08, 8.889287876578338e-08, 8.890541401666301e-08], [0.03451583960877625, 0.03559998037133605, 0.02533836126749689]]","[[0.13123397368757048, 0.16774434380864908, 0.23949997152983982], [0.13436673406760935, 0.1651082572352177, 0.23602630557221402], [0.12794573112844507, 0.16154657115846005, 0.24236160150640826], [0.1268161693398329, 0.16531415413816491, 0.24652502270481605], [0.09427003935484585, 0.11613312349754, 0.15481039722126577]]"
22,"[[-2.5248546600341797, -2.7571499347686768, -3.6294338703155518], [-2.5282559394836426, -2.758960247039795, -3.6292574405670166], [-2.5251100063323975, -2.7573118209838867, -3.6294338703155518], [-2.516815185546875, -2.752303123474121, -3.628927230834961], [-8.7177095413208, -7.675622940063477, -3.777026891708374]]","[[8.88930444787668e-08, 8.889334877583009e-08, 8.889693833375514e-08], [8.889204089448537e-08, 8.889359237951842e-08, 8.889627436216701e-08], [8.889702817507703e-08, 8.890066567022661e-08, 8.890492441017236e-08], [8.890248557808017e-08, 8.890870901593605e-08, 8.890100979606457e-08], [0.03529444006366696, 0.03721172864143439, 0.02641209217993365]]","[[0.12405523399987653, 0.16558779918901517, 0.2450970659802186], [0.12658804676226473, 0.16801630776724732, 0.24381749971153055], [0.12429910277778587, 0.1670699214203317, 0.2376018684558457], [0.13498690830927162, 0.15986064361059615, 0.2464013763103973], [0.09351430187360887, 0.11950133502092637, 0.15722170583646408]]"
23,"[[-2.52435040473938, -2.755898952484131, -3.6289291381835938], [-2.527536630630493, -2.7580478191375732, -3.628976583480835], [-2.524101734161377, -2.760598659515381, -3.632078170776367], [-2.5252444744110107, -2.7614033222198486, -3.6316721439361572], [-8.713608741760254, -7.6640305519104, -3.7782413959503174]]","[[8.89033074960133e-08, 8.889600631651584e-08, 8.88938436043156e-08], [8.889076131958322e-08, 8.889368583128896e-08, 8.888968018590984e-08], [8.890386523403863e-08, 8.890861195305565e-08, 8.889010540868999e-08], [8.889478471528495e-08, 8.890953542888362e-08, 8.890904697038219e-08], [0.03508911806775246, 0.03547203154333168, 0.025355209428937563]]","[[0.1277738065155595, 0.16141004368288522, 0.24799028988483696], [0.12955238062265279, 0.15869183123968997, 0.23770983725165074], [0.12781041873161006, 0.1650397100104697, 0.24412824575652387], [0.13847380784011293, 0.16405601189693286, 0.24291853947087896], [0.09616689694910602, 0.1132919268384228, 0.15807395512821154]]"
24,"[[-2.5279130935668945, -2.758808135986328, -3.6284101009368896], [-2.528034210205078, -2.755908966064453, -3.627553939819336], [-2.528000593185425, -2.759725570678711, -3.629772901535034], [-2.5245251655578613, -2.756723165512085, -3.6294145584106445], [-8.780136108398438, -7.773319244384766, -3.7863986492156982]]","[[8.889226018664833e-08, 8.889016254804232e-08, 8.889784858583325e-08], [8.889827382047606e-08, 8.889155843469956e-08, 8.889534067651877e-08], [8.890175648478567e-08, 8.8891536563323e-08, 8.890663327660297e-08], [8.890729049083113e-08, 8.890911162305552e-08, 8.891407202940506e-08], [0.03436235790836576, 0.036489948797045035, 0.027619846958002]]","[[0.13951646375073676, 0.16192299813483682, 0.24734686144767437], [0.12518805985930023, 0.16397647832560086, 0.23998731681290295], [0.1376119310127552, 0.1619423683935259, 0.23905746246867618], [0.13235633508340847, 0.1606720744650398, 0.2503178443888024], [0.0932183423254698, 0.1244644664593283, 0.16132832664788754]]"
25,"[[-2.5248680114746094, -2.757993698120117, -3.630399465560913], [-2.5249555110931396, -2.7578024864196777, -3.6299068927764893], [-2.521890163421631, -2.7620997428894043, -3.6336898803710938], [-2.5252983570098877, -2.7572286128997803, -3.6292078495025635], [-8.784062385559082, -7.776394844055176, -3.785104751586914]]","[[8.890535561818945e-08, 8.889314722763627e-08, 8.889931354214526e-08], [8.890965000227376e-08, 8.890614853162155e-08, 8.89065101352147e-08], [8.889078757553892e-08, 8.88940188502199e-08, 8.890752872816533e-08], [8.889025533435846e-08, 8.89023933869674e-08, 8.889209095822034e-08], [0.03500944337917094, 0.03544675541255057, 0.02589759012955358]]","[[0.128142755936852, 0.1655708810807145, 0.23947048406310442], [0.1273536848826908, 0.16386109104120034, 0.23555697715045573], [0.13286506577847235, 0.16482267699176992, 0.24717186167339786], [0.12658647446510116, 0.16026427380144376, 0.25163191058741274], [0.08854518025110598, 0.12385547978396964, 0.16314069597675607]]"
26,"[[-2.5255939960479736, -2.7576160430908203, -3.629573345184326], [-2.5251100063323975, -2.757880926132202, -3.629746437072754], [-2.527536630630493, -2.7588326930999756, -3.629772901535034], [-2.5243706703186035, -2.7563700675964355, -3.629758596420288], [-8.72617244720459, -7.465773105621338, -3.7807304859161377]]","[[8.891750545505018e-08, 8.88904013308907e-08, 8.891369633877518e-08], [8.889788515195194e-08, 8.888994082929553e-08, 8.889840233327023e-08], [8.889198845916261e-08, 8.889332423956139e-08, 8.8898029613384e-08], [8.888998220964953e-08, 8.889062170776661e-08, 8.889521540574076e-08], [0.032341486739933374, 0.03333497672743942, 0.022231651945406536]]","[[0.12447621177162792, 0.16635726348122784, 0.2391537470184025], [0.13287987773940008, 0.16697463120235387, 0.24280764225906679], [0.13588793198839125, 0.16486498144343187, 0.24850887832534282], [0.13132050946893642, 0.16862586581319478, 0.24627116049879144], [0.0924812182511826, 0.12040466890504986, 0.16169836323629402]]"
27,"[[-2.5247135162353516, -2.757110834121704, -3.6295998096466064], [-2.5329277515411377, -2.763218402862549, -3.6298487186431885], [-2.5261049270629883, -2.7581164836883545, -3.6300323009490967], [-2.5244243144989014, -2.7574198246002197, -3.629802703857422], [-6.632521152496338, -5.77981424331665, -3.601283311843872]]","[[8.890806059686723e-08, 8.889134745862735e-08, 8.889487058751637e-08], [8.889315319980257e-08, 8.889892579710143e-08, 8.889956722149012e-08], [8.889030249048261e-08, 8.889125789419927e-08, 8.890095548664387e-08], [8.889240815574205e-08, 8.889249393287563e-08, 8.889282410339093e-08], [0.01745274077120449, 0.017434918043239923, 0.010506842403236743]]","[[0.13431799175093942, 0.161955636071084, 0.2383110120499359], [0.12923169986246172, 0.16838663379227858, 0.2413206328903229], [0.13350827711412064, 0.1667079654481103, 0.2404703579270291], [0.13201420165950864, 0.16414513268331887, 0.24557677038948883], [0.10686659402401334, 0.13052252062046832, 0.16938227888082077]]"
28,"[[-2.5242295265197754, -2.757772922515869, -3.6311497688293457], [-2.5253992080688477, -2.757110834121704, -3.629525661468506], [-2.525183916091919, -2.757772922515869, -3.6298699378967285], [-2.52587628364563, -2.7594950199127197, -3.6304771900177], [-6.274446487426758, -5.542399883270264, -3.577378273010254]]","[[8.889248907736218e-08, 8.889452832986654e-08, 8.890087832097438e-08], [8.888997300510329e-08, 8.889242549813582e-08, 8.889136677715846e-08], [8.889152695207462e-08, 8.889070985025889e-08, 8.8914103466942e-08], [8.88903889994763e-08, 8.891015372067307e-08, 8.889562685863973e-08], [0.019656587869925725, 0.017355020621417923, 0.011467384431274994]]","[[0.12331917919682409, 0.16348934135398055, 0.23451054716634662], [0.12900046905996987, 0.1614832040155068, 0.23744237573280352], [0.128863684192995, 0.163884472411713, 0.24531750650993533], [0.1335709065591528, 0.1628908081647401, 0.24236649986820188], [0.09659832350254421, 0.13295232494919568, 0.1772216686423999]]"
29,"[[-2.5275771617889404, -2.7605397701263428, -3.6315770149230957], [-2.5300374031066895, -2.760996103286743, -3.6301522254943848], [-2.5254595279693604, -2.757542371749878, -3.629638671875], [-2.5247671604156494, -2.75900936126709, -3.630876064300537], [-6.26353645324707, -5.536571502685547, -3.5756783485412598]]","[[8.889113694559104e-08, 8.889369119557016e-08, 8.889309057237117e-08], [8.889291075484807e-08, 8.891604113416702e-08, 8.889707592585685e-08], [8.890141690121915e-08, 8.889219933483652e-08, 8.889726894963406e-08], [8.889171090937254e-08, 8.889816983379676e-08, 8.889195989231184e-08], [0.019681550400619637, 0.0182175747416434, 0.010738953779753292]]","[[0.13043049909948473, 0.1673636904855597, 0.24642515577922722], [0.13373064938216578, 0.1675887508640386, 0.24148421105050794], [0.12602096252675604, 0.1666321852241179, 0.24664793622876682], [0.13693065892901277, 0.15622076148943134, 0.2505102741014403], [0.10393773849955384, 0.13205856443924507, 0.1782051511983294]]"
30,"[[-2.5256612300872803, -2.758744239807129, -3.6304099559783936], [-2.524290084838867, -2.7603485584259033, -3.6320853233337402], [-2.525540351867676, -2.757655382156372, -3.6297268867492676], [-2.525331974029541, -2.757326602935791, -3.629573345184326], [-6.2630391120910645, -5.534663200378418, -3.5748379230499268]]","[[8.891067457986665e-08, 8.889282227881985e-08, 8.88921104539516e-08], [8.889452871957438e-08, 8.889139766079095e-08, 8.889520722082023e-08], [8.889730911513516e-08, 8.889453433865494e-08, 8.889683072395533e-08], [8.889495369703996e-08, 8.889524329933252e-08, 8.890898716031226e-08], [0.020361491547804405, 0.018614863972843104, 0.01051454881542499]]","[[0.13817283026528024, 0.16400481022990474, 0.24936150874845694], [0.14035883612747801, 0.16640303873607148, 0.2392214814206626], [0.13143096059702492, 0.1702240228795269, 0.2475955922304695], [0.12471682442330849, 0.17036723905685802, 0.24062707155288784], [0.09969921144474574, 0.14020771454548803, 0.18319501005633537]]"
31,"[[-2.526669502258301, -2.7584450244903564, -3.629709243774414], [-2.525775671005249, -2.7564337253570557, -3.6291160583496094], [-2.5281753540039062, -2.760103225708008, -3.629866361618042], [-2.5308573246002197, -2.751160144805908, -3.623276710510254], [-6.265862464904785, -5.537420272827148, -3.575740098953247]]","[[8.889649261495316e-08, 8.891031558084399e-08, 8.890158255848909e-08], [8.889230566098066e-08, 8.889035716381004e-08, 8.889158665141875e-08], [8.889044696775931e-08, 8.88905341250448e-08, 8.890944045739859e-08], [8.889422387033012e-08, 8.89017388349043e-08, 8.890405294067228e-08], [0.01915272173100996, 0.018899030211352395, 0.010149402013743706]]","[[0.14073945177162606, 0.16434522581055502, 0.24501828661271102], [0.13697335271127933, 0.1658054010649735, 0.2401447982652607], [0.12704164089339678, 0.16385177640811985, 0.2431955679633318], [0.13090370702884346, 0.16195243286251493, 0.23952250512995102], [0.10261829635683432, 0.13265490728436463, 0.17902998895286534]]"
32,"[[-2.5252983570098877, -2.7593231201171875, -3.6291303634643555], [-2.5248546600341797, -2.758484363555908, -3.630358934402466], [-2.5293920040130615, -2.7593820095062256, -3.6289024353027344], [-2.525829315185547, -2.7580723762512207, -3.6297974586486816], [-6.258615970611572, -5.533495903015137, -3.5749244689941406]]","[[8.889146143265402e-08, 8.890780309283701e-08, 8.890183339793396e-08], [8.889011462752109e-08, 8.889359726393618e-08, 8.891072350360259e-08], [8.88905195991613e-08, 8.889178645091221e-08, 8.89116953222553e-08], [8.889365216988659e-08, 8.890342867730917e-08, 8.889127216512552e-08], [0.019889906873731905, 0.01756009681255877, 0.010104824646352345]]","[[0.13630551108028058, 0.17086191719683932, 0.23339232226013426], [0.1391220616962083, 0.1720912605068035, 0.23757667455365838], [0.13879868991930872, 0.1607756867414544, 0.24353119595923886], [0.1289951702939247, 0.1653697588747431, 0.23991579386305356], [0.101031790153897, 0.14013563336482637, 0.18790288654009746]]"
33,"[[-2.532665729522705, -2.762462854385376, -3.631290912628174], [-2.528578519821167, -2.7599658966064453, -3.630208730697632], [-2.5259368419647217, -2.7576797008514404, -3.6295838356018066], [-2.5283701419830322, -2.7580525875091553, -3.6293067932128906], [-6.264248847961426, -5.537778377532959, -3.576004981994629]]","[[8.889398002928183e-08, 8.891293003926213e-08, 8.889380951767331e-08], [8.891114031432426e-08, 8.889423555706462e-08, 8.889070756134577e-08], [8.88976381390033e-08, 8.89142283697549e-08, 8.889502534080552e-08], [8.890118476239869e-08, 8.890625036201016e-08, 8.889466001922892e-08], [0.019116500510741218, 0.019079055578873096, 0.010743500510343855]]","[[0.13076205656529202, 0.1652199055030657, 0.24707612855208788], [0.12907024414120977, 0.15770421349038485, 0.24090439875501943], [0.13432810167865333, 0.16632563731411623, 0.23752103624079943], [0.13294762198037596, 0.17020631708565295, 0.24694080845401628], [0.09641576451179389, 0.13096118445568722, 0.17755464294230178]]"
34,"[[-2.525425910949707, -2.757660150527954, -3.629703998565674], [-2.527442693710327, -2.758695363998413, -3.630101203918457], [-2.5255000591278076, -2.7575571537017822, -3.6296634674072266], [-2.520014762878418, -2.7599658966064453, -3.632713794708252], [-6.26283073425293, -5.535585880279541, -3.5753393173217773]]","[[8.889890457903493e-08, 8.89081260124558e-08, 8.88933198321175e-08], [8.889220873174211e-08, 8.889671837136282e-08, 8.889067041077661e-08], [8.890850669072314e-08, 8.889010629092376e-08, 8.89028495461118e-08], [8.88950634857159e-08, 8.889220587149939e-08, 8.889069914999533e-08], [0.019321776502809695, 0.018198729148226286, 0.010687849987341468]]","[[0.1382376609211272, 0.16617275009670313, 0.23987991901326708], [0.1264613799781137, 0.16145999100784708, 0.2406239357333429], [0.13527321217082616, 0.16750630510633593, 0.24342829959046666], [0.13337796380604947, 0.16664888613161397, 0.24202444077062124], [0.09506664534785284, 0.13177782900582194, 0.17757077311234468]]"
35,"[[-2.5266764163970947, -2.7587099075317383, -3.6296439170837402], [-2.524343729019165, -2.7570371627807617, -3.6299052238464355], [-2.524780750274658, -2.756894826889038, -3.6298258304595947], [-2.5252983570098877, -2.7575228214263916, -3.6296546459198], [-6.258004188537598, -5.530571937561035, -3.573591709136963]]","[[8.891236282579042e-08, 8.8893318285095e-08, 8.891211729091393e-08], [8.890786128134403e-08, 8.890868526416043e-08, 8.889314855873998e-08], [8.889526489801781e-08, 8.888923597659893e-08, 8.88946957561761e-08], [8.891400234277621e-08, 8.889676833581121e-08, 8.889206533075101e-08], [0.019286736610768972, 0.018372775086896477, 0.011413753363053749]]","[[0.12654446703820213, 0.16692994915461992, 0.2429162031695651], [0.13348792656110528, 0.16137984961584892, 0.24719479082427057], [0.13802161324409157, 0.166762005017417, 0.2506086967622024], [0.12813062152489532, 0.15740714479266907, 0.24763055282244265], [0.1001691136249345, 0.13487387989533708, 0.17501672679555055]]"
36,"[[-2.5252108573913574, -2.7574148178100586, -3.629518508911133], [-2.5254461765289307, -2.7577385902404785, -3.629801034927368], [-2.5256142616271973, -2.758469581604004, -3.629760503768921], [-2.5260915756225586, -2.7576355934143066, -3.629084348678589], [-6.262460708618164, -5.535070419311523, -3.575012683868408]]","[[8.889895643797826e-08, 8.890280915794763e-08, 8.890513547835369e-08], [8.890051922841117e-08, 8.889881180382005e-08, 8.88909039398145e-08], [8.889543883373947e-08, 8.891009037014689e-08, 8.889397600191152e-08], [8.889071363915262e-08, 8.889539453176412e-08, 8.889048765037608e-08], [0.019539893812691424, 0.01796310647890474, 0.010822368349226081]]","[[0.1267642222893315, 0.16491734970073346, 0.23962003132315784], [0.13848673142744156, 0.15651883302703554, 0.23969296743539417], [0.13719035339029942, 0.1623666704045557, 0.2391836948723995], [0.1276487395817869, 0.15855215996357436, 0.25107201510494614], [0.10395737264155316, 0.1395753254750455, 0.18351395704273332]]"
37,"[[-2.5255067348480225, -2.757591485977173, -3.6295416355133057], [-2.528343439102173, -2.7602455615997314, -3.629467487335205], [-2.5270862579345703, -2.7536227703094482, -3.6271073818206787], [-2.5273618698120117, -2.7584547996520996, -3.6298575401306152], [-6.262877464294434, -5.535830974578857, -3.575418710708618]]","[[8.890850222886695e-08, 8.890707236553269e-08, 8.89015113168446e-08], [8.889175560626736e-08, 8.889224520874583e-08, 8.889338710696746e-08], [8.889486109304578e-08, 8.891027160024637e-08, 8.889696028209685e-08], [8.889019463089329e-08, 8.889007373329221e-08, 8.889049748932793e-08], [0.019690649606198388, 0.01871471293610488, 0.011290944962302166]]","[[0.1375675363136565, 0.1652642031205014, 0.24182093779958558], [0.12548411420674613, 0.1656955303185053, 0.23662088505946033], [0.1278080366567676, 0.16188720783691876, 0.2432269821918441], [0.138829980670303, 0.1817236572254271, 0.24270736825279254], [0.09525582268598601, 0.13566054275895384, 0.18150479547881634]]"
38,"[[-2.5256075859069824, -2.75388765335083, -3.627082586288452], [-2.5277786254882812, -2.759563684463501, -3.6305177211761475], [-2.5251975059509277, -2.757753372192383, -3.629802703857422], [-2.5243237018585205, -2.758023262023926, -3.6304543018341064], [-6.262158393859863, -5.536611080169678, -3.575941324234009]]","[[8.88993316682446e-08, 8.889103996630512e-08, 8.889093720952e-08], [8.891204311823196e-08, 8.889659282172665e-08, 8.889353074684813e-08], [8.89003846176248e-08, 8.889801743638498e-08, 8.89052993585933e-08], [8.890073453150311e-08, 8.889739934197859e-08, 8.889273773477002e-08], [0.019462296258801512, 0.017919966991027183, 0.010985111036693687]]","[[0.12428056952690059, 0.16500065691243723, 0.2385488797934588], [0.12668474092198373, 0.16937912002990457, 0.23601926134894954], [0.12516274617080825, 0.16343125230319208, 0.24115245047767433], [0.13511129735360186, 0.17297268044863695, 0.24076658550886101], [0.09521890865509494, 0.14056860279343697, 0.1773594732803734]]"
39,"[[-2.520451784133911, -2.759686231613159, -3.632399559020996], [-2.529465913772583, -2.7616093158721924, -3.629931688308716], [-2.5247068405151367, -2.7578024864196777, -3.6299617290496826], [-2.5238866806030273, -2.7614572048187256, -3.633026123046875], [-6.263193607330322, -5.535992622375488, -3.5753941535949707]]","[[8.889671794919203e-08, 8.889078878513678e-08, 8.889979363705598e-08], [8.890135267307282e-08, 8.889440556405469e-08, 8.88987507141578e-08], [8.89204725801116e-08, 8.889709364402983e-08, 8.889969298480393e-08], [8.88945918518996e-08, 8.889352483551814e-08, 8.889247107805683e-08], [0.01754374715520041, 0.019037556486546932, 0.01027281866828281]]","[[0.12649934444187122, 0.1722425452582802, 0.23366048986464485], [0.1328990941152984, 0.1630191101883256, 0.24757434301359357], [0.13133342993537864, 0.16551696885070727, 0.2407241849841042], [0.12566412224526746, 0.16160722112338582, 0.23879094992296473], [0.10037768506619257, 0.1345043054766745, 0.17577253433543452]]"
40,"[[-2.5257554054260254, -2.7578957080841064, -3.62968111038208], [-2.5255603790283203, -2.75771427154541, -3.6297497749328613], [-2.5249688625335693, -2.7573118209838867, -3.629566192626953], [-2.525042772293091, -2.7570126056671143, -3.629573345184326], [-6.2612175941467285, -5.534256458282471, -3.575021505355835]]","[[8.890977509583642e-08, 8.889783759448973e-08, 8.891220744833977e-08], [8.889104074422073e-08, 8.89076518030779e-08, 8.890909384250667e-08], [8.889177536334285e-08, 8.889151515287097e-08, 8.890795241339299e-08], [8.889015032513725e-08, 8.889038071120972e-08, 8.889797516970174e-08], [0.019338654956267853, 0.01896579424472928, 0.011080584107770854]]","[[0.12598832612590027, 0.16276691116649453, 0.24497770518345405], [0.12837535066299763, 0.1648945301888972, 0.24555579751404025], [0.12646423444485627, 0.1627219862192934, 0.24453390757867655], [0.13421425020665712, 0.16620828916093763, 0.2516311737708481], [0.09927316379415664, 0.13350243004803758, 0.1756732884019784]]"
41,"[[-2.5264344215393066, -2.7524454593658447, -3.626079797744751], [-2.530245780944824, -2.7618348598480225, -3.6304807662963867], [-2.5265350341796875, -2.7583372592926025, -3.629297971725464], [-2.5252647399902344, -2.757591485977173, -3.629873514175415], [-6.263260841369629, -5.535678863525391, -3.575307607650757]]","[[8.890828677941538e-08, 8.888980326146529e-08, 8.889656321709678e-08], [8.889785139196219e-08, 8.889373130707688e-08, 8.891055660222011e-08], [8.889157040998372e-08, 8.889497507867947e-08, 8.889089128566542e-08], [8.88953466302736e-08, 8.889492276289033e-08, 8.890138855591823e-08], [0.019652263686128667, 0.017886488899520343, 0.011979649442013518]]","[[0.1351551721145696, 0.17001129636987478, 0.24301773554407616], [0.13430419245877037, 0.16289995620223297, 0.2356379441223059], [0.13122815806855995, 0.16925233392897057, 0.2437839039493585], [0.12625278885527438, 0.16748084654312387, 0.23624871447412782], [0.09628210154984498, 0.1363910547443879, 0.17074418066372493]]"
42,"[[-2.525815963745117, -2.7569193840026855, -3.627453327178955], [-2.5257956981658936, -2.7574148178100586, -3.6294286251068115], [-2.52912974357605, -2.7539613246917725, -3.6262476444244385], [-2.525573968887329, -2.7562031745910645, -3.6285300254821777], [-6.263267517089844, -5.535379886627197, -3.5749387741088867]]","[[8.890813774643701e-08, 8.890121096924944e-08, 8.890001540369145e-08], [8.888943233599107e-08, 8.889078854201254e-08, 8.889288891249768e-08], [8.889289369013314e-08, 8.890412913416012e-08, 8.88918834664566e-08], [8.889388118863247e-08, 8.8893969762765e-08, 8.889745585173823e-08], [0.020887072688122146, 0.017884194163431667, 0.011444121114152911]]","[[0.12763448160942137, 0.1643321929679324, 0.23656206926720091], [0.13848754266141133, 0.16558083964938003, 0.24911924564449742], [0.12716805188662855, 0.16935374321606275, 0.2349090401160551], [0.13327683087743541, 0.16217302771558995, 0.24343833364840603], [0.10261721135988189, 0.1353589728068454, 0.1797950957957303]]"
43,"[[-2.522226333618164, -2.755369186401367, -3.629462242126465], [-2.525567054748535, -2.7576355934143066, -3.6297128200531006], [-2.524747133255005, -2.7567625045776367, -3.629361391067505], [-2.525815963745117, -2.757262945175171, -3.629460334777832], [-6.260854244232178, -5.53574275970459, -3.5757296085357666]]","[[8.88913999407912e-08, 8.889412140810617e-08, 8.889442960657375e-08], [8.89076371845617e-08, 8.890045204360091e-08, 8.889304338525054e-08], [8.889097410607928e-08, 8.889159691257297e-08, 8.891456928988302e-08], [8.889320020184197e-08, 8.889998215915647e-08, 8.889126688486946e-08], [0.02005553401965284, 0.017574717941877083, 0.012446883766565746]]","[[0.13008668440092808, 0.1623425882492628, 0.23951437831192499], [0.1347245517540407, 0.1721256685369938, 0.24113033738978634], [0.13142467620915013, 0.1604848011696704, 0.24458616432229657], [0.13802450472635344, 0.1632479545999024, 0.24156250841026614], [0.10214242028682848, 0.13642880845537608, 0.18207210360521806]]"
44,"[[-2.526306629180908, -2.7572383880615234, -3.629225492477417], [-2.5298423767089844, -2.75119948387146, -3.6242527961730957], [-2.5201895236968994, -2.7541379928588867, -3.629026174545288], [-2.530702829360962, -2.755079746246338, -3.626579523086548], [-6.271468639373779, -5.532956123352051, -3.572416067123413]]","[[8.889329016941357e-08, 8.889337829305722e-08, 8.890773643465181e-08], [8.890970364618729e-08, 8.890333648242558e-08, 8.889134663737647e-08], [8.891689544726845e-08, 8.889809123921975e-08, 8.889300808157538e-08], [8.889902995886109e-08, 8.889707157830982e-08, 8.8915148553433e-08], [0.01849138268002762, 0.01875297400364279, 0.010533271099443945]]","[[0.1328863624218879, 0.1665252893439788, 0.24912056987442163], [0.13789598830303837, 0.1745064175057603, 0.23269738535895473], [0.14014526970250288, 0.162335825562157, 0.24207045544574662], [0.14041702554814645, 0.16057485972646598, 0.2359507321268975], [0.09170575728388235, 0.141816746155669, 0.18188199411935868]]"
45,"[[-2.5200483798980713, -2.7569832801818848, -3.6306536197662354], [-2.5285584926605225, -2.7619476318359375, -3.630967855453491], [-2.5311129093170166, -2.754765748977661, -3.626343011856079], [-2.5259504318237305, -2.758469581604004, -3.6297833919525146], [-6.261163711547852, -5.539804458618164, -3.577711820602417]]","[[8.890230132295554e-08, 8.88928507815189e-08, 8.889272861952627e-08], [8.89103811755225e-08, 8.889565496724042e-08, 8.891422317912102e-08], [8.889374794972711e-08, 8.8890936785637e-08, 8.889601836395029e-08], [8.889555301253087e-08, 8.89101231292377e-08, 8.88902976322913e-08], [0.019449274348646548, 0.017705524422619825, 0.012048447292669382]]","[[0.1407994246011311, 0.1640142772304772, 0.23597481691963137], [0.14013438676310258, 0.16405796500223138, 0.24711827758443555], [0.13653907791626094, 0.16888740520597129, 0.23880132311489882], [0.13434976226986228, 0.16285233423519335, 0.23448818213199144], [0.09248282382391253, 0.13559457296830899, 0.17951056006855998]]"
